station,date,year,month,day,tmax_c,tmax_f,qc_flag
USW00013958,1979-07-13,1979,7,13,35.0,95.0,
USW00013958,1979-07-14,1979,7,14,34.4,93.92,
USW00013958,1979-07-15,1979,7,15,33.9,93.02,
USW00013958,1979-07-16,1979,7,16,34.4,93.92,
USW00013958,1979-07-17,1979,7,17,35.6,96.08,
USW00013958,1979-07-18,1979,7,18,31.7,89.06,
USW00013958,1979-07-19,1979,7,19,32.8,91.04,
USW00013958,1979-07-20,1979,7,20,30.0,86.0,
USW00013958,1979-07-21,1979,7,21,32.2,89.96,
USW00013958,1979-07-22,1979,7,22,33.3,91.94,
USW00013958,1979-07-23,1979,7,23,34.4,93.92,
USW00013958,1979-07-24,1979,7,24,33.9,93.02,
USW00013958,1979-07-25,1979,7,25,35.0,95.0,
USW00013958,1979-07-26,1979,7,26,33.3,91.94,
USW00013958,1979-07-27,1979,7,27,28.9,84.02,
USW00013958,1979-07-28,1979,7,28,32.2,89.96,
USW00013958,1979-07-29,1979,7,29,33.3,91.94,
USW00013958,1979-07-30,1979,7,30,33.9,93.02,
USW00013958,1979-07-31,1979,7,31,33.3,91.94,
USW00013958,1979-08-01,1979,8,1,33.9,93.02,
USW00013958,1979-08-02,1979,8,2,33.3,91.94,
USW00013958,1979-08-03,1979,8,3,33.3,91.94,
USW00013958,1979-08-04,1979,8,4,34.4,93.92,
USW00013958,1979-08-05,1979,8,5,34.4,93.92,
USW00013958,1979-08-06,1979,8,6,34.4,93.92,
USW00013958,1979-08-07,1979,8,7,34.4,93.92,
USW00013958,1979-08-08,1979,8,8,32.2,89.96,
USW00013958,1979-08-09,1979,8,9,33.9,93.02,
USW00013958,1979-08-10,1979,8,10,35.6,96.08,
USW00013958,1979-08-11,1979,8,11,27.2,80.96,
USW00013958,1979-08-12,1979,8,12,30.6,87.08,
USW00013958,1979-08-13,1979,8,13,33.9,93.02,
USW00013958,1979-08-14,1979,8,14,34.4,93.92,
USW00013958,1979-08-15,1979,8,15,33.3,91.94,
USW00013958,1979-08-16,1979,8,16,33.3,91.94,
USW00013958,1979-08-17,1979,8,17,32.8,91.04,
USW00013958,1979-08-18,1979,8,18,33.9,93.02,
USW00013958,1979-08-19,1979,8,19,33.9,93.02,
USW00013958,1979-08-20,1979,8,20,34.4,93.92,
USW00013958,1979-08-21,1979,8,21,35.0,95.0,
USW00013958,1979-08-22,1979,8,22,35.6,96.08,
USW00013958,1979-08-23,1979,8,23,33.3,91.94,
USW00013958,1979-08-24,1979,8,24,34.4,93.92,
USW00013958,1979-08-25,1979,8,25,32.8,91.04,
USW00013958,1979-08-26,1979,8,26,33.9,93.02,
USW00013958,1979-08-27,1979,8,27,33.9,93.02,
USW00013958,1979-08-28,1979,8,28,33.9,93.02,
USW00013958,1979-08-29,1979,8,29,31.1,87.98,
USW00013958,1979-08-30,1979,8,30,33.3,91.94,
USW00013958,1979-08-31,1979,8,31,34.4,93.92,
USW00013958,1980-06-01,1980,6,1,32.2,89.96,
USW00013958,1980-06-02,1980,6,2,32.8,91.04,
USW00013958,1980-06-03,1980,6,3,33.9,93.02,
USW00013958,1980-06-04,1980,6,4,33.3,91.94,
USW00013958,1980-06-05,1980,6,5,33.9,93.02,
USW00013958,1980-06-06,1980,6,6,34.4,93.92,
USW00013958,1980-06-07,1980,6,7,34.4,93.92,
USW00013958,1980-06-08,1980,6,8,33.3,91.94,
USW00013958,1980-06-09,1980,6,9,26.7,80.06,
USW00013958,1980-06-10,1980,6,10,31.1,87.98,
USW00013958,1980-06-11,1980,6,11,32.2,89.96,
USW00013958,1980-06-12,1980,6,12,33.3,91.94,
USW00013958,1980-06-13,1980,6,13,33.3,91.94,
USW00013958,1980-06-14,1980,6,14,33.9,93.02,
USW00013958,1980-06-15,1980,6,15,34.4,93.92,
USW00013958,1980-06-16,1980,6,16,35.6,96.08,
USW00013958,1980-06-17,1980,6,17,35.0,95.0,
USW00013958,1980-06-18,1980,6,18,35.6,96.08,
USW00013958,1980-06-19,1980,6,19,36.7,98.06,
USW00013958,1980-06-20,1980,6,20,37.2,98.96,
USW00013958,1980-06-21,1980,6,21,33.9,93.02,
USW00013958,1980-06-22,1980,6,22,35.6,96.08,
USW00013958,1980-06-23,1980,6,23,36.7,98.06,
USW00013958,1980-06-24,1980,6,24,37.2,98.96,
USW00013958,1980-06-25,1980,6,25,37.8,100.04,
USW00013958,1980-06-26,1980,6,26,38.9,102.02,
USW00013958,1980-06-27,1980,6,27,40.6,105.08,
USW00013958,1980-06-28,1980,6,28,39.4,102.92,
USW00013958,1980-06-29,1980,6,29,38.3,100.94,
USW00013958,1980-06-30,1980,6,30,38.3,100.94,
USW00013958,1980-07-01,1980,7,1,38.9,102.02,
USW00013958,1980-07-02,1980,7,2,39.4,102.92,
USW00013958,1980-07-03,1980,7,3,37.8,100.04,
USW00013958,1980-07-04,1980,7,4,37.2,98.96,
USW00013958,1980-07-05,1980,7,5,37.2,98.96,
USW00013958,1980-07-06,1980,7,6,36.7,98.06,
USW00013958,1980-07-07,1980,7,7,37.8,100.04,
USW00013958,1980-07-08,1980,7,8,37.2,98.96,
USW00013958,1980-07-09,1980,7,9,36.7,98.06,
USW00013958,1980-07-10,1980,7,10,37.2,98.96,
USW00013958,1980-07-11,1980,7,11,37.8,100.04,
USW00013958,1980-07-12,1980,7,12,37.8,100.04,
USW00013958,1980-07-13,1980,7,13,37.2,98.96,
USW00013958,1980-07-14,1980,7,14,37.8,100.04,
USW00013958,1980-07-15,1980,7,15,38.3,100.94,
USW00013958,1980-07-16,1980,7,16,38.9,102.02,
USW00013958,1980-07-17,1980,7,17,38.9,102.02,
USW00013958,1980-07-18,1980,7,18,38.9,102.02,
USW00013958,1980-07-19,1980,7,19,37.8,100.04,
USW00013958,1980-07-20,1980,7,20,37.2,98.96,
USW00013958,1980-07-21,1980,7,21,37.8,100.04,
USW00013958,1980-07-22,1980,7,22,37.2,98.96,
USW00013958,1980-07-23,1980,7,23,38.9,102.02,
USW00013958,1980-07-24,1980,7,24,37.8,100.04,
USW00013958,1980-07-25,1980,7,25,37.8,100.04,
USW00013958,1980-07-26,1980,7,26,38.3,100.94,
USW00013958,1980-07-27,1980,7,27,37.8,100.04,
USW00013958,1980-07-28,1980,7,28,37.8,100.04,
USW00013958,1980-07-29,1980,7,29,37.2,98.96,
USW00013958,1980-07-30,1980,7,30,37.8,100.04,
USW00013958,1980-07-31,1980,7,31,37.8,100.04,
USW00013958,1980-08-01,1980,8,1,37.2,98.96,
USW00013958,1980-08-02,1980,8,2,38.3,100.94,
USW00013958,1980-08-03,1980,8,3,37.2,98.96,
USW00013958,1980-08-04,1980,8,4,35.6,96.08,
USW00013958,1980-08-05,1980,8,5,35.6,96.08,
USW00013958,1980-08-06,1980,8,6,36.7,98.06,
USW00013958,1980-08-07,1980,8,7,35.6,96.08,
USW00013958,1980-08-08,1980,8,8,37.2,98.96,
USW00013958,1980-08-09,1980,8,9,34.4,93.92,
USW00013958,1980-08-10,1980,8,10,27.8,82.04,
USW00013958,1980-08-11,1980,8,11,34.4,93.92,
USW00013958,1980-08-12,1980,8,12,34.4,93.92,
USW00013958,1980-08-13,1980,8,13,35.0,95.0,
USW00013958,1980-08-14,1980,8,14,35.0,95.0,
USW00013958,1980-08-15,1980,8,15,34.4,93.92,
USW00013958,1980-08-16,1980,8,16,33.9,93.02,
USW00013958,1980-08-17,1980,8,17,32.8,91.04,
USW00013958,1980-08-18,1980,8,18,35.6,96.08,
USW00013958,1980-08-19,1980,8,19,35.6,96.08,
USW00013958,1980-08-20,1980,8,20,35.6,96.08,
USW00013958,1980-08-21,1980,8,21,38.3,100.94,
USW00013958,1980-08-22,1980,8,22,38.9,102.02,
USW00013958,1980-08-23,1980,8,23,38.3,100.94,
USW00013958,1980-08-24,1980,8,24,38.3,100.94,
USW00013958,1980-08-25,1980,8,25,37.2,98.96,
USW00013958,1980-08-26,1980,8,26,36.1,96.98,
USW00013958,1980-08-27,1980,8,27,36.1,96.98,
USW00013958,1980-08-28,1980,8,28,35.6,96.08,
USW00013958,1980-08-29,1980,8,29,36.7,98.06,
USW00013958,1980-08-30,1980,8,30,36.7,98.06,
USW00013958,1980-08-31,1980,8,31,36.1,96.98,
USW00013958,1981-06-01,1981,6,1,31.7,89.06,
USW00013958,1981-06-02,1981,6,2,32.8,91.04,
USW00013958,1981-06-03,1981,6,3,30.0,86.0,
USW00013958,1981-06-04,1981,6,4,30.0,86.0,
USW00013958,1981-06-05,1981,6,5,31.1,87.98,
USW00013958,1981-06-06,1981,6,6,33.9,93.02,
USW00013958,1981-06-07,1981,6,7,35.0,95.0,
USW00013958,1981-06-08,1981,6,8,35.0,95.0,
USW00013958,1981-06-09,1981,6,9,34.4,93.92,
USW00013958,1981-06-10,1981,6,10,35.0,95.0,
USW00013958,1981-06-11,1981,6,11,27.2,80.96,
USW00013958,1981-06-12,1981,6,12,27.2,80.96,
USW00013958,1981-06-13,1981,6,13,27.8,82.04,
USW00013958,1981-06-14,1981,6,14,30.6,87.08,
USW00013958,1981-06-15,1981,6,15,32.2,89.96,
USW00013958,1981-06-16,1981,6,16,25.6,78.08,
USW00013958,1981-06-17,1981,6,17,28.3,82.94,
USW00013958,1981-06-18,1981,6,18,32.2,89.96,
USW00013958,1981-06-19,1981,6,19,33.3,91.94,
USW00013958,1981-06-20,1981,6,20,33.3,91.94,
USW00013958,1981-06-21,1981,6,21,33.9,93.02,
USW00013958,1981-06-22,1981,6,22,33.9,93.02,
USW00013958,1981-06-23,1981,6,23,34.4,93.92,
USW00013958,1981-06-24,1981,6,24,32.2,89.96,
USW00013958,1981-06-25,1981,6,25,32.8,91.04,
USW00013958,1981-06-26,1981,6,26,33.9,93.02,
USW00013958,1981-06-27,1981,6,27,32.8,91.04,
USW00013958,1981-06-28,1981,6,28,33.3,91.94,
USW00013958,1981-06-29,1981,6,29,33.3,91.94,
USW00013958,1981-06-30,1981,6,30,32.8,91.04,
USW00013958,1981-07-01,1981,7,1,33.9,93.02,
USW00013958,1981-07-02,1981,7,2,34.4,93.92,
USW00013958,1981-07-03,1981,7,3,34.4,93.92,
USW00013958,1981-07-04,1981,7,4,30.6,87.08,
USW00013958,1981-07-05,1981,7,5,26.7,80.06,
USW00013958,1981-07-06,1981,7,6,29.4,84.92,
USW00013958,1981-07-07,1981,7,7,29.4,84.92,
USW00013958,1981-07-08,1981,7,8,32.2,89.96,
USW00013958,1981-07-09,1981,7,9,32.8,91.04,
USW00013958,1981-07-10,1981,7,10,34.4,93.92,
USW00013958,1981-07-11,1981,7,11,35.0,95.0,
USW00013958,1981-07-12,1981,7,12,34.4,93.92,
USW00013958,1981-07-13,1981,7,13,35.0,95.0,
USW00013958,1981-07-14,1981,7,14,35.0,95.0,
USW00013958,1981-07-15,1981,7,15,35.0,95.0,
USW00013958,1981-07-16,1981,7,16,35.0,95.0,
USW00013958,1981-07-17,1981,7,17,35.6,96.08,
USW00013958,1981-07-18,1981,7,18,35.6,96.08,
USW00013958,1981-07-19,1981,7,19,35.6,96.08,
USW00013958,1981-07-20,1981,7,20,36.1,96.98,
USW00013958,1981-07-21,1981,7,21,36.7,98.06,
USW00013958,1981-07-22,1981,7,22,36.1,96.98,
USW00013958,1981-07-23,1981,7,23,36.7,98.06,
USW00013958,1981-07-24,1981,7,24,37.2,98.96,
USW00013958,1981-07-25,1981,7,25,36.1,96.98,
USW00013958,1981-07-26,1981,7,26,35.0,95.0,
USW00013958,1981-07-27,1981,7,27,35.0,95.0,
USW00013958,1981-07-28,1981,7,28,35.6,96.08,
USW00013958,1981-07-29,1981,7,29,36.1,96.98,
USW00013958,1981-07-30,1981,7,30,36.7,98.06,
USW00013958,1981-07-31,1981,7,31,36.1,96.98,
USW00013958,1981-08-01,1981,8,1,36.1,96.98,
USW00013958,1981-08-02,1981,8,2,35.6,96.08,
USW00013958,1981-08-03,1981,8,3,36.7,98.06,
USW00013958,1981-08-04,1981,8,4,36.7,98.06,
USW00013958,1981-08-05,1981,8,5,37.2,98.96,
USW00013958,1981-08-06,1981,8,6,36.7,98.06,
USW00013958,1981-08-07,1981,8,7,37.2,98.96,
USW00013958,1981-08-08,1981,8,8,36.1,96.98,
USW00013958,1981-08-09,1981,8,9,36.7,98.06,
USW00013958,1981-08-10,1981,8,10,37.2,98.96,
USW00013958,1981-08-11,1981,8,11,36.7,98.06,
USW00013958,1981-08-12,1981,8,12,36.1,96.98,
USW00013958,1981-08-13,1981,8,13,36.7,98.06,
USW00013958,1981-08-14,1981,8,14,37.2,98.96,
USW00013958,1981-08-15,1981,8,15,37.2,98.96,
USW00013958,1981-08-16,1981,8,16,38.3,100.94,
USW00013958,1981-08-17,1981,8,17,33.3,91.94,
USW00013958,1981-08-18,1981,8,18,33.9,93.02,
USW00013958,1981-08-19,1981,8,19,31.7,89.06,
USW00013958,1981-08-20,1981,8,20,34.4,93.92,
USW00013958,1981-08-21,1981,8,21,34.4,93.92,
USW00013958,1981-08-22,1981,8,22,35.0,95.0,
USW00013958,1981-08-23,1981,8,23,35.6,96.08,
USW00013958,1981-08-24,1981,8,24,36.1,96.98,
USW00013958,1981-08-25,1981,8,25,35.6,96.08,
USW00013958,1981-08-26,1981,8,26,36.1,96.98,
USW00013958,1981-08-27,1981,8,27,36.7,98.06,
USW00013958,1981-08-28,1981,8,28,36.7,98.06,
USW00013958,1981-08-29,1981,8,29,33.3,91.94,
USW00013958,1981-08-30,1981,8,30,26.7,80.06,
USW00013958,1981-08-31,1981,8,31,34.4,93.92,
USW00013958,1982-06-01,1982,6,1,29.4,84.92,
USW00013958,1982-06-02,1982,6,2,32.2,89.96,
USW00013958,1982-06-03,1982,6,3,32.8,91.04,
USW00013958,1982-06-04,1982,6,4,31.7,89.06,
USW00013958,1982-06-05,1982,6,5,32.8,91.04,
USW00013958,1982-06-06,1982,6,6,32.8,91.04,
USW00013958,1982-06-07,1982,6,7,33.9,93.02,
USW00013958,1982-06-08,1982,6,8,32.8,91.04,
USW00013958,1982-06-09,1982,6,9,32.8,91.04,
USW00013958,1982-06-10,1982,6,10,33.9,93.02,
USW00013958,1982-06-11,1982,6,11,33.9,93.02,
USW00013958,1982-06-12,1982,6,12,30.0,86.0,
USW00013958,1982-06-13,1982,6,13,32.2,89.96,
USW00013958,1982-06-14,1982,6,14,32.8,91.04,
USW00013958,1982-06-15,1982,6,15,33.3,91.94,
USW00013958,1982-06-16,1982,6,16,32.2,89.96,
USW00013958,1982-06-17,1982,6,17,33.3,91.94,
USW00013958,1982-06-18,1982,6,18,34.4,93.92,
USW00013958,1982-06-19,1982,6,19,33.3,91.94,
USW00013958,1982-06-20,1982,6,20,33.9,93.02,
USW00013958,1982-06-21,1982,6,21,34.4,93.92,
USW00013958,1982-06-22,1982,6,22,32.2,89.96,
USW00013958,1982-06-23,1982,6,23,33.9,93.02,
USW00013958,1982-06-24,1982,6,24,34.4,93.92,
USW00013958,1982-06-25,1982,6,25,34.4,93.92,
USW00013958,1982-06-26,1982,6,26,36.1,96.98,
USW00013958,1982-06-27,1982,6,27,33.3,91.94,
USW00013958,1982-06-28,1982,6,28,35.0,95.0,
USW00013958,1982-06-29,1982,6,29,33.9,93.02,
USW00013958,1982-06-30,1982,6,30,34.4,93.92,
USW00013958,1982-07-01,1982,7,1,33.9,93.02,
USW00013958,1982-07-02,1982,7,2,35.0,95.0,
USW00013958,1982-07-03,1982,7,3,35.0,95.0,
USW00013958,1982-07-04,1982,7,4,34.4,93.92,
USW00013958,1982-07-05,1982,7,5,35.6,96.08,
USW00013958,1982-07-06,1982,7,6,35.0,95.0,
USW00013958,1982-07-07,1982,7,7,35.0,95.0,
USW00013958,1982-07-08,1982,7,8,35.0,95.0,
USW00013958,1982-07-09,1982,7,9,35.0,95.0,
USW00013958,1982-07-10,1982,7,10,35.0,95.0,
USW00013958,1982-07-11,1982,7,11,36.1,96.98,
USW00013958,1982-07-12,1982,7,12,36.1,96.98,
USW00013958,1982-07-13,1982,7,13,35.0,95.0,
USW00013958,1982-07-14,1982,7,14,35.6,96.08,
USW00013958,1982-07-15,1982,7,15,36.1,96.98,
USW00013958,1982-07-16,1982,7,16,36.7,98.06,
USW00013958,1982-07-17,1982,7,17,36.1,96.98,
USW00013958,1982-07-18,1982,7,18,36.7,98.06,
USW00013958,1982-07-19,1982,7,19,36.7,98.06,
USW00013958,1982-07-20,1982,7,20,37.2,98.96,
USW00013958,1982-07-21,1982,7,21,37.2,98.96,
USW00013958,1982-07-22,1982,7,22,36.7,98.06,
USW00013958,1982-07-23,1982,7,23,36.7,98.06,
USW00013958,1982-07-24,1982,7,24,37.8,100.04,
USW00013958,1982-07-25,1982,7,25,36.1,96.98,
USW00013958,1982-07-26,1982,7,26,37.8,100.04,
USW00013958,1982-07-27,1982,7,27,37.8,100.04,
USW00013958,1982-07-28,1982,7,28,38.3,100.94,
USW00013958,1982-07-29,1982,7,29,37.8,100.04,
USW00013958,1982-07-30,1982,7,30,37.2,98.96,
USW00013958,1982-07-31,1982,7,31,37.8,100.04,
USW00013958,1982-08-01,1982,8,1,37.8,100.04,
USW00013958,1982-08-02,1982,8,2,37.2,98.96,
USW00013958,1982-08-03,1982,8,3,36.7,98.06,
USW00013958,1982-08-04,1982,8,4,37.8,100.04,
USW00013958,1982-08-05,1982,8,5,38.3,100.94,
USW00013958,1982-08-06,1982,8,6,38.9,102.02,
USW00013958,1982-08-07,1982,8,7,35.6,96.08,
USW00013958,1982-08-08,1982,8,8,35.0,95.0,
USW00013958,1982-08-09,1982,8,9,31.7,89.06,
USW00013958,1982-08-10,1982,8,10,34.4,93.92,
USW00013958,1982-08-11,1982,8,11,36.1,96.98,
USW00013958,1982-08-12,1982,8,12,36.1,96.98,
USW00013958,1982-08-13,1982,8,13,36.7,98.06,
USW00013958,1982-08-14,1982,8,14,37.8,100.04,
USW00013958,1982-08-15,1982,8,15,37.8,100.04,
USW00013958,1982-08-16,1982,8,16,38.9,102.02,
USW00013958,1982-08-17,1982,8,17,40.0,104.0,
USW00013958,1982-08-18,1982,8,18,36.7,98.06,
USW00013958,1982-08-19,1982,8,19,36.7,98.06,
USW00013958,1982-08-20,1982,8,20,36.7,98.06,
USW00013958,1982-08-21,1982,8,21,36.7,98.06,
USW00013958,1982-08-22,1982,8,22,36.7,98.06,
USW00013958,1982-08-23,1982,8,23,37.2,98.96,
USW00013958,1982-08-24,1982,8,24,37.8,100.04,
USW00013958,1982-08-25,1982,8,25,36.7,98.06,
USW00013958,1982-08-26,1982,8,26,37.8,100.04,
USW00013958,1982-08-27,1982,8,27,38.9,102.02,
USW00013958,1982-08-28,1982,8,28,37.8,100.04,
USW00013958,1982-08-29,1982,8,29,37.2,98.96,
USW00013958,1982-08-30,1982,8,30,37.8,100.04,
USW00013958,1982-08-31,1982,8,31,37.2,98.96,
USW00013958,1983-06-01,1983,6,1,25.6,78.08,
USW00013958,1983-06-02,1983,6,2,31.7,89.06,
USW00013958,1983-06-03,1983,6,3,32.8,91.04,
USW00013958,1983-06-04,1983,6,4,33.3,91.94,
USW00013958,1983-06-05,1983,6,5,31.1,87.98,
USW00013958,1983-06-06,1983,6,6,25.6,78.08,
USW00013958,1983-06-07,1983,6,7,26.7,80.06,
USW00013958,1983-06-08,1983,6,8,28.9,84.02,
USW00013958,1983-06-09,1983,6,9,30.0,86.0,
USW00013958,1983-06-10,1983,6,10,29.4,84.92,
USW00013958,1983-06-11,1983,6,11,30.0,86.0,
USW00013958,1983-06-12,1983,6,12,31.1,87.98,
USW00013958,1983-06-13,1983,6,13,32.2,89.96,
USW00013958,1983-06-14,1983,6,14,31.1,87.98,
USW00013958,1983-06-15,1983,6,15,26.7,80.06,
USW00013958,1983-06-16,1983,6,16,25.6,78.08,
USW00013958,1983-06-17,1983,6,17,30.6,87.08,
USW00013958,1983-06-18,1983,6,18,30.6,87.08,
USW00013958,1983-06-19,1983,6,19,31.7,89.06,
USW00013958,1983-06-20,1983,6,20,32.2,89.96,
USW00013958,1983-06-21,1983,6,21,32.2,89.96,
USW00013958,1983-06-22,1983,6,22,32.2,89.96,
USW00013958,1983-06-23,1983,6,23,32.2,89.96,
USW00013958,1983-06-24,1983,6,24,32.2,89.96,
USW00013958,1983-06-25,1983,6,25,29.4,84.92,
USW00013958,1983-06-26,1983,6,26,33.3,91.94,
USW00013958,1983-06-27,1983,6,27,33.9,93.02,
USW00013958,1983-06-28,1983,6,28,33.9,93.02,
USW00013958,1983-06-29,1983,6,29,34.4,93.92,
USW00013958,1983-06-30,1983,6,30,34.4,93.92,
USW00013958,1983-07-01,1983,7,1,35.0,95.0,
USW00013958,1983-07-02,1983,7,2,35.0,95.0,
USW00013958,1983-07-03,1983,7,3,35.0,95.0,
USW00013958,1983-07-04,1983,7,4,35.6,96.08,
USW00013958,1983-07-05,1983,7,5,33.3,91.94,
USW00013958,1983-07-06,1983,7,6,32.8,91.04,
USW00013958,1983-07-07,1983,7,7,32.2,89.96,
USW00013958,1983-07-08,1983,7,8,32.8,91.04,
USW00013958,1983-07-09,1983,7,9,33.3,91.94,
USW00013958,1983-07-10,1983,7,10,34.4,93.92,
USW00013958,1983-07-11,1983,7,11,33.3,91.94,
USW00013958,1983-07-12,1983,7,12,31.1,87.98,
USW00013958,1983-07-13,1983,7,13,28.9,84.02,
USW00013958,1983-07-14,1983,7,14,27.8,82.04,
USW00013958,1983-07-15,1983,7,15,26.1,78.98,
USW00013958,1983-07-16,1983,7,16,28.3,82.94,
USW00013958,1983-07-17,1983,7,17,32.8,91.04,
USW00013958,1983-07-18,1983,7,18,31.7,89.06,
USW00013958,1983-07-19,1983,7,19,31.7,89.06,
USW00013958,1983-07-20,1983,7,20,32.8,91.04,
USW00013958,1983-07-21,1983,7,21,33.9,93.02,
USW00013958,1983-07-22,1983,7,22,33.3,91.94,
USW00013958,1983-07-23,1983,7,23,34.4,93.92,
USW00013958,1983-07-24,1983,7,24,34.4,93.92,
USW00013958,1983-07-25,1983,7,25,34.4,93.92,
USW00013958,1983-07-26,1983,7,26,34.4,93.92,
USW00013958,1983-07-27,1983,7,27,35.0,95.0,
USW00013958,1983-07-28,1983,7,28,35.0,95.0,
USW00013958,1983-07-29,1983,7,29,35.0,95.0,
USW00013958,1983-07-30,1983,7,30,35.0,95.0,
USW00013958,1983-07-31,1983,7,31,36.1,96.98,
USW00013958,1983-08-01,1983,8,1,36.1,96.98,
USW00013958,1983-08-02,1983,8,2,36.7,98.06,
USW00013958,1983-08-03,1983,8,3,34.4,93.92,
USW00013958,1983-08-04,1983,8,4,33.9,93.02,
USW00013958,1983-08-05,1983,8,5,34.4,93.92,
USW00013958,1983-08-06,1983,8,6,36.1,96.98,
USW00013958,1983-08-07,1983,8,7,36.1,96.98,
USW00013958,1983-08-08,1983,8,8,28.9,84.02,
USW00013958,1983-08-09,1983,8,9,32.2,89.96,
USW00013958,1983-08-10,1983,8,10,33.9,93.02,
USW00013958,1983-08-11,1983,8,11,34.4,93.92,
USW00013958,1983-08-12,1983,8,12,34.4,93.92,
USW00013958,1983-08-13,1983,8,13,34.4,93.92,
USW00013958,1983-08-14,1983,8,14,34.4,93.92,
USW00013958,1983-08-15,1983,8,15,35.6,96.08,
USW00013958,1983-08-16,1983,8,16,36.1,96.98,
USW00013958,1983-08-17,1983,8,17,35.0,95.0,
USW00013958,1983-08-18,1983,8,18,31.7,89.06,
USW00013958,1983-08-19,1983,8,19,27.8,82.04,
USW00013958,1983-08-20,1983,8,20,34.4,93.92,
USW00013958,1983-08-21,1983,8,21,35.0,95.0,
USW00013958,1983-08-22,1983,8,22,35.0,95.0,
USW00013958,1983-08-23,1983,8,23,36.1,96.98,
USW00013958,1983-08-24,1983,8,24,35.6,96.08,
USW00013958,1983-08-25,1983,8,25,35.0,95.0,
USW00013958,1983-08-26,1983,8,26,35.0,95.0,
USW00013958,1983-08-27,1983,8,27,35.6,96.08,
USW00013958,1983-08-28,1983,8,28,33.9,93.02,
USW00013958,1983-08-29,1983,8,29,35.6,96.08,
USW00013958,1983-08-30,1983,8,30,36.7,98.06,
USW00013958,1983-08-31,1983,8,31,38.3,100.94,
USW00013958,1984-06-01,1984,6,1,31.1,87.98,
USW00013958,1984-06-02,1984,6,2,32.2,89.96,
USW00013958,1984-06-03,1984,6,3,32.8,91.04,
USW00013958,1984-06-04,1984,6,4,31.1,87.98,
USW00013958,1984-06-05,1984,6,5,32.8,91.04,
USW00013958,1984-06-06,1984,6,6,32.2,89.96,
USW00013958,1984-06-07,1984,6,7,32.8,91.04,
USW00013958,1984-06-08,1984,6,8,33.3,91.94,
USW00013958,1984-06-09,1984,6,9,32.8,91.04,
USW00013958,1984-06-10,1984,6,10,33.3,91.94,
USW00013958,1984-06-11,1984,6,11,33.3,91.94,
USW00013958,1984-06-12,1984,6,12,31.7,89.06,
USW00013958,1984-06-13,1984,6,13,33.3,91.94,
USW00013958,1984-06-14,1984,6,14,33.3,91.94,
USW00013958,1984-06-15,1984,6,15,33.9,93.02,
USW00013958,1984-06-16,1984,6,16,33.9,93.02,
USW00013958,1984-06-17,1984,6,17,35.0,95.0,
USW00013958,1984-06-18,1984,6,18,35.0,95.0,
USW00013958,1984-06-19,1984,6,19,32.2,89.96,
USW00013958,1984-06-20,1984,6,20,35.6,96.08,
USW00013958,1984-06-21,1984,6,21,35.6,96.08,
USW00013958,1984-06-22,1984,6,22,36.1,96.98,
USW00013958,1984-06-23,1984,6,23,36.1,96.98,
USW00013958,1984-06-24,1984,6,24,37.8,100.04,
USW00013958,1984-06-25,1984,6,25,38.9,102.02,
USW00013958,1984-06-26,1984,6,26,38.9,102.02,
USW00013958,1984-06-27,1984,6,27,35.6,96.08,
USW00013958,1984-06-28,1984,6,28,31.1,87.98,
USW00013958,1984-06-29,1984,6,29,35.6,96.08,
USW00013958,1984-06-30,1984,6,30,36.7,98.06,
USW00013958,1984-07-01,1984,7,1,36.7,98.06,
USW00013958,1984-07-02,1984,7,2,36.7,98.06,
USW00013958,1984-07-03,1984,7,3,36.1,96.98,
USW00013958,1984-07-04,1984,7,4,37.2,98.96,
USW00013958,1984-07-05,1984,7,5,36.7,98.06,
USW00013958,1984-07-06,1984,7,6,37.8,100.04,
USW00013958,1984-07-07,1984,7,7,37.2,98.96,
USW00013958,1984-07-08,1984,7,8,37.2,98.96,
USW00013958,1984-07-09,1984,7,9,36.7,98.06,
USW00013958,1984-07-10,1984,7,10,37.2,98.96,
USW00013958,1984-07-11,1984,7,11,37.8,100.04,
USW00013958,1984-07-12,1984,7,12,36.7,98.06,
USW00013958,1984-07-13,1984,7,13,36.7,98.06,
USW00013958,1984-07-14,1984,7,14,37.2,98.96,
USW00013958,1984-07-15,1984,7,15,37.2,98.96,
USW00013958,1984-07-16,1984,7,16,38.3,100.94,
USW00013958,1984-07-17,1984,7,17,40.6,105.08,
USW00013958,1984-07-18,1984,7,18,36.7,98.06,
USW00013958,1984-07-19,1984,7,19,37.2,98.96,
USW00013958,1984-07-20,1984,7,20,37.2,98.96,
USW00013958,1984-07-21,1984,7,21,35.6,96.08,
USW00013958,1984-07-22,1984,7,22,36.1,96.98,
USW00013958,1984-07-23,1984,7,23,37.2,98.96,
USW00013958,1984-07-24,1984,7,24,28.3,82.94,
USW00013958,1984-07-25,1984,7,25,31.7,89.06,
USW00013958,1984-07-26,1984,7,26,35.0,95.0,
USW00013958,1984-07-27,1984,7,27,33.9,93.02,
USW00013958,1984-07-28,1984,7,28,33.9,93.02,
USW00013958,1984-07-29,1984,7,29,33.3,91.94,
USW00013958,1984-07-30,1984,7,30,32.8,91.04,
USW00013958,1984-07-31,1984,7,31,35.0,95.0,
USW00013958,1984-08-01,1984,8,1,35.0,95.0,
USW00013958,1984-08-02,1984,8,2,35.0,95.0,
